,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
-23,0,0.237496,0.272848,0.328906,0.378328,0.415527,0.444931,0.469501,0.403605,0.421178,0.444329,0.463399,0.472583,0.470771,0.468256,0.469419,0.467081,0.466070,0.467424,0.469773,0.473507,0.476404,0.478284,0.478074,0.479964,0.478053,0.478479,0.478798,0.480606,0.481704,0.482691,0.483912,0.485208,0.485437,0.484321,0.485713,0.485158,0.486248,0.486169,0.487517,0.489113,0.487291,0.488410,0.489651,0.489382,0.489460,0.489343,0.489374,0.490043,0.490390,0.490588,0.491143,0.492282,0.491384,0.489737,0.491481,0.489945,0.492416,0.492125,0.492888,0.492878,0.492736,0.492016,0.492931,0.492655,0.491294,0.482659,0.491981,0.488298,0.499129,0.493508,0.496445,0.492330,0.483520,0.490714,0.487434,0.485200,0.491240,0.488821,0.488341,0.488124,0.495534,0.496359,0.494937,0.489671,0.490483,0.471853,0.464638,0.463728,0.487629,0.427028,0.370555,0.513353,0.556054
-24,0,0.217613,0.253048,0.309182,0.360051,0.400945,0.433921,0.455285,0.392618,0.410771,0.434185,0.453295,0.462553,0.460931,0.458757,0.460086,0.457933,0.457099,0.458597,0.461104,0.464971,0.468020,0.470026,0.469950,0.471990,0.470183,0.470717,0.471161,0.473059,0.474274,0.475359,0.476657,0.478065,0.478376,0.477331,0.478818,0.478376,0.479500,0.479479,0.480927,0.482592,0.480861,0.482007,0.483376,0.483143,0.483261,0.483207,0.483293,0.484063,0.484422,0.484757,0.485286,0.486484,0.485649,0.484048,0.485821,0.484369,0.486839,0.486614,0.487416,0.487482,0.487388,0.486677,0.487636,0.487351,0.486048,0.477744,0.486906,0.483324,0.494294,0.488566,0.491502,0.487422,0.478926,0.485988,0.482597,0.480752,0.486693,0.484632,0.484050,0.483788,0.491089,0.491909,0.490598,0.485942,0.486514,0.468331,0.460745,0.459583,0.485117,0.423586,0.363496,0.513353,0.556054
-25,0,0.198961,0.234222,0.290129,0.342171,0.386535,0.422975,0.441142,0.381740,0.400443,0.424096,0.443229,0.452553,0.451122,0.449287,0.450781,0.448812,0.448156,0.449795,0.452458,0.456455,0.459655,0.461784,0.461843,0.464030,0.462329,0.462969,0.463537,0.465525,0.466855,0.468036,0.469413,0.470932,0.471323,0.470350,0.471931,0.471602,0.472759,0.472797,0.474343,0.476078,0.474437,0.475611,0.477106,0.476909,0.477068,0.477077,0.477217,0.478088,0.478458,0.478931,0.479434,0.480690,0.479918,0.478364,0.480165,0.478797,0.481265,0.481106,0.481948,0.482089,0.482042,0.481341,0.482344,0.482050,0.480804,0.472833,0.481833,0.478353,0.489460,0.483627,0.486560,0.482517,0.474335,0.481265,0.477764,0.476307,0.482147,0.480444,0.479762,0.479454,0.486645,0.487459,0.486261,0.482214,0.482546,0.464812,0.456856,0.455443,0.482606,0.420151,0.356495,0.513353,0.556054
-26,0,0.181536,0.216391,0.271789,0.324729,0.372322,0.412105,0.427094,0.370978,0.390203,0.414069,0.433210,0.442592,0.441350,0.439854,0.441511,0.439726,0.439246,0.441024,0.443840,0.447965,0.451312,0.453563,0.453755,0.456088,0.454492,0.455239,0.455931,0.458006,0.459450,0.460728,0.462182,0.463810,0.464282,0.463380,0.465055,0.464839,0.466028,0.466125,0.467767,0.469572,0.468022,0.469222,0.470843,0.470682,0.470882,0.470953,0.471148,0.472118,0.472500,0.473110,0.473588,0.474901,0.474192,0.472685,0.474514,0.473231,0.475696,0.475602,0.476484,0.476701,0.476700,0.476010,0.477055,0.476753,0.475565,0.467928,0.476764,0.473386,0.484628,0.478691,0.481621,0.477614,0.469749,0.476545,0.472935,0.471866,0.477605,0.476260,0.475477,0.475123,0.482203,0.483012,0.481926,0.478488,0.478581,0.461296,0.452973,0.451310,0.480097,0.416725,0.349555,0.513353,0.556054
-27,0,0.165323,0.199564,0.254193,0.307759,0.358326,0.401319,0.413163,0.360343,0.380058,0.404113,0.423244,0.432677,0.431624,0.430464,0.432280,0.430680,0.430375,0.432290,0.435257,0.439505,0.442996,0.445368,0.445692,0.448169,0.446679,0.447530,0.448345,0.450506,0.452064,0.453436,0.454966,0.456703,0.457255,0.456424,0.458192,0.458088,0.459310,0.459464,0.461203,0.463076,0.461618,0.462844,0.464590,0.464465,0.464705,0.464838,0.465087,0.466157,0.466550,0.467297,0.467748,0.469119,0.468472,0.467013,0.468870,0.467671,0.470133,0.470104,0.471025,0.471318,0.471363,0.470684,0.471772,0.471461,0.470330,0.463029,0.471700,0.468425,0.479799,0.473759,0.476685,0.472717,0.465167,0.471829,0.468110,0.467429,0.473066,0.472079,0.471195,0.470796,0.477765,0.478567,0.477594,0.474765,0.474618,0.457784,0.449095,0.447184,0.477588,0.413306,0.342678,0.513353,0.556054
-28,0,0.150292,0.183738,0.237365,0.291294,0.344567,0.390629,0.399369,0.349844,0.370018,0.394236,0.413341,0.422815,0.421951,0.421124,0.423097,0.421681,0.421549,0.423598,0.426711,0.431080,0.434712,0.437202,0.437658,0.440276,0.438891,0.439847,0.440783,0.443028,0.444698,0.446165,0.447769,0.449614,0.450245,0.449486,0.451345,0.451353,0.452606,0.452819,0.454653,0.456593,0.455226,0.456478,0.458348,0.458259,0.458538,0.458733,0.459037,0.460205,0.460610,0.461493,0.461918,0.463345,0.462761,0.461349,0.463234,0.462119,0.464578,0.464614,0.465574,0.465941,0.466033,0.465364,0.466496,0.466176,0.465103,0.458137,0.466642,0.463470,0.474974,0.468832,0.471754,0.467824,0.460592,0.467119,0.463292,0.462998,0.468532,0.467902,0.466917,0.466473,0.473329,0.474126,0.473265,0.471044,0.470659,0.454276,0.445224,0.443064,0.475080,0.409895,0.335866,0.513353,0.556054
-29,0,0.136404,0.168903,0.221320,0.275360,0.331064,0.380042,0.385734,0.339488,0.360088,0.384444,0.403508,0.413015,0.412336,0.411840,0.413967,0.412733,0.412772,0.414953,0.418210,0.422695,0.426465,0.429070,0.429656,0.432413,0.431134,0.432192,0.433248,0.435576,0.437357,0.438916,0.440594,0.442545,0.443254,0.442567,0.444516,0.444635,0.445919,0.446190,0.448118,0.450124,0.448848,0.450125,0.452118,0.452065,0.452384,0.452641,0.452999,0.454265,0.454681,0.455699,0.456098,0.457581,0.457060,0.455695,0.457607,0.456576,0.459031,0.459132,0.460131,0.460573,0.460711,0.460053,0.461226,0.460898,0.459883,0.453253,0.461590,0.458523,0.470154,0.463911,0.466828,0.462938,0.456023,0.462414,0.458481,0.458572,0.464003,0.463729,0.462645,0.462156,0.468898,0.469689,0.468940,0.467327,0.466703,0.450773,0.441359,0.438953,0.472574,0.406494,0.329122,0.513353,0.556054
-30,0,0.123612,0.155037,0.206066,0.259977,0.317834,0.369568,0.372275,0.329283,0.350277,0.374745,0.393751,0.403283,0.402788,0.402618,0.404895,0.403842,0.404051,0.406360,0.409757,0.414354,0.418258,0.420976,0.421690,0.424584,0.423410,0.424570,0.425744,0.428153,0.430043,0.431693,0.433444,0.435499,0.436286,0.435671,0.437708,0.437938,0.439252,0.439580,0.441601,0.443673,0.442488,0.443790,0.445904,0.445886,0.446245,0.446563,0.446974,0.448338,0.448765,0.449917,0.450290,0.451829,0.451370,0.450053,0.451991,0.451045,0.453495,0.453660,0.454697,0.455213,0.455398,0.454750,0.455966,0.455628,0.454672,0.448379,0.456547,0.453583,0.465339,0.458997,0.461909,0.458058,0.451461,0.457716,0.453677,0.454153,0.459480,0.459561,0.458378,0.457844,0.464472,0.465257,0.464620,0.463613,0.462752,0.447274,0.437501,0.434850,0.470069,0.403101,0.322448,0.513353,0.556054
-31,0,0.111865,0.142116,0.191606,0.245163,0.304891,0.359216,0.359011,0.319237,0.340591,0.365145,0.384079,0.393626,0.393314,0.393465,0.395888,0.395014,0.395390,0.397824,0.401356,0.406062,0.410096,0.412925,0.413765,0.416792,0.415724,0.416983,0.418274,0.420763,0.422759,0.424500,0.426321,0.428479,0.429343,0.428799,0.430924,0.431263,0.432606,0.432991,0.435104,0.437240,0.436146,0.437472,0.439707,0.439724,0.440122,0.440501,0.440965,0.442425,0.442863,0.444148,0.444495,0.446089,0.445692,0.444424,0.446387,0.445525,0.447969,0.448199,0.449274,0.449864,0.450095,0.449458,0.450715,0.450369,0.449471,0.443514,0.451512,0.448652,0.460530,0.454091,0.456998,0.453187,0.446908,0.453025,0.448882,0.449741,0.454964,0.455399,0.454117,0.453538,0.460051,0.460830,0.460305,0.459903,0.458805,0.443781,0.433650,0.430756,0.467565,0.399717,0.315845,0.513353,0.556054
-32,0,0.101105,0.130105,0.177932,0.230930,0.292250,0.348993,0.345959,0.309356,0.331036,0.355652,0.374497,0.384052,0.383919,0.384386,0.386951,0.386254,0.386794,0.389350,0.393014,0.397823,0.401984,0.404919,0.405885,0.409042,0.408078,0.409436,0.410841,0.413407,0.415509,0.417338,0.419229,0.421488,0.422428,0.421954,0.424165,0.424613,0.425985,0.426426,0.428629,0.430828,0.429825,0.431174,0.433528,0.433581,0.434017,0.434456,0.434973,0.436528,0.436977,0.438395,0.438716,0.440363,0.440029,0.438809,0.440796,0.440019,0.442457,0.442751,0.443863,0.444526,0.444803,0.444177,0.445475,0.445121,0.444281,0.438659,0.446487,0.443732,0.455729,0.449194,0.452094,0.448325,0.442363,0.448343,0.444096,0.445337,0.450454,0.451243,0.449862,0.449239,0.455636,0.456409,0.455996,0.456198,0.454863,0.440294,0.429808,0.426671,0.465063,0.396343,0.309316,0.513353,0.556054
-33,0,0.091274,0.118969,0.165036,0.217285,0.279921,0.338907,0.333136,0.299646,0.321619,0.346270,0.365013,0.374567,0.374609,0.375386,0.378089,0.377567,0.378268,0.380942,0.384733,0.389642,0.393924,0.396964,0.398053,0.401337,0.400476,0.401930,0.403449,0.406091,0.408295,0.410210,0.412170,0.414528,0.415543,0.415140,0.417434,0.417990,0.419390,0.419887,0.422178,0.424439,0.423527,0.424899,0.427370,0.427458,0.427933,0.428431,0.429001,0.430650,0.431109,0.432658,0.432953,0.434654,0.434381,0.433209,0.435221,0.434527,0.436959,0.437316,0.438465,0.439202,0.439524,0.438909,0.440247,0.439885,0.439102,0.433817,0.441473,0.438823,0.450936,0.444307,0.447200,0.443472,0.437829,0.443670,0.439321,0.440941,0.445954,0.447094,0.445615,0.444948,0.451229,0.451995,0.451694,0.452497,0.450927,0.436812,0.425974,0.422596,0.462563,0.392979,0.302862,0.513353,0.556054
-34,0,0.082312,0.108667,0.152900,0.204232,0.267916,0.328965,0.320554,0.290113,0.312345,0.337007,0.355632,0.365177,0.365392,0.366472,0.369308,0.368957,0.369816,0.372605,0.376519,0.381522,0.385922,0.389063,0.390272,0.393680,0.392922,0.394471,0.396101,0.398815,0.401121,0.403121,0.405147,0.407602,0.408690,0.408357,0.410735,0.411397,0.412824,0.413375,0.415754,0.418076,0.417254,0.418648,0.421234,0.421357,0.421870,0.422428,0.423049,0.424791,0.425260,0.426939,0.427208,0.428961,0.428751,0.427627,0.429662,0.429051,0.431476,0.431896,0.433082,0.433891,0.434258,0.433654,0.435033,0.434662,0.433938,0.428987,0.436471,0.433925,0.446152,0.439431,0.442317,0.438630,0.433304,0.439006,0.434557,0.436555,0.441462,0.442953,0.441376,0.440665,0.446829,0.447589,0.447398,0.448802,0.446997,0.433336,0.422149,0.418532,0.460065,0.389625,0.296484,0.513353,0.556054
-35,0,0.074157,0.099157,0.141505,0.191771,0.256243,0.319175,0.308229,0.280761,0.303218,0.327867,0.346361,0.355889,0.356272,0.357649,0.360613,0.360431,0.361444,0.364343,0.368374,0.373468,0.377982,0.381220,0.382547,0.386075,0.385419,0.387060,0.388799,0.391584,0.393988,0.396071,0.398163,0.400713,0.401873,0.401610,0.404068,0.404835,0.406289,0.406894,0.409359,0.411739,0.411007,0.412423,0.415123,0.415280,0.415830,0.416447,0.417119,0.418953,0.419432,0.421239,0.421483,0.423287,0.423138,0.422063,0.424120,0.423593,0.426010,0.426493,0.427715,0.428595,0.429007,0.428415,0.429832,0.429454,0.428787,0.424171,0.431482,0.429041,0.441378,0.434566,0.437444,0.433800,0.428791,0.434354,0.429805,0.432178,0.436979,0.438819,0.437146,0.436391,0.442438,0.443190,0.443111,0.445112,0.443074,0.429867,0.418334,0.414479,0.457569,0.386281,0.290186,0.513353,0.556054
-36,0,0.066752,0.090394,0.130828,0.179899,0.244908,0.309541,0.296170,0.271596,0.294244,0.318856,0.337205,0.346708,0.347256,0.348921,0.352008,0.351991,0.353154,0.356160,0.360305,0.365483,0.370106,0.373439,0.374881,0.378525,0.377970,0.379702,0.381546,0.384400,0.386901,0.389065,0.391219,0.393863,0.395094,0.394899,0.397436,0.398307,0.399787,0.400446,0.402994,0.405432,0.404789,0.406226,0.409038,0.409229,0.409816,0.410490,0.411213,0.413137,0.413627,0.415560,0.415778,0.417634,0.417546,0.416518,0.418598,0.418153,0.420562,0.421107,0.422364,0.423316,0.423772,0.423191,0.424648,0.424262,0.423652,0.419369,0.426507,0.424170,0.436615,0.429714,0.432583,0.428983,0.424289,0.429713,0.425066,0.427812,0.432507,0.434694,0.432924,0.432126,0.438055,0.438801,0.438832,0.441429,0.439158,0.426405,0.414528,0.410437,0.455074,0.382948,0.283967,0.513353,0.556054
-37,0,0.060038,0.082336,0.120844,0.168608,0.233916,0.300070,0.284390,0.262621,0.285427,0.309978,0.328169,0.337639,0.338347,0.340293,0.343498,0.343643,0.344953,0.348060,0.352313,0.357572,0.362298,0.365722,0.367277,0.371034,0.370579,0.372398,0.374346,0.377267,0.379861,0.382104,0.384320,0.387054,0.388355,0.388228,0.390842,0.391815,0.393320,0.394031,0.396661,0.399156,0.398601,0.400058,0.402980,0.403205,0.403828,0.404560,0.405332,0.407346,0.407845,0.409904,0.410096,0.412002,0.411974,0.410995,0.413096,0.412734,0.415133,0.415740,0.417032,0.418054,0.418554,0.417984,0.419479,0.419086,0.418533,0.414582,0.421547,0.419314,0.431863,0.424875,0.427735,0.424179,0.419800,0.425084,0.420341,0.423458,0.428046,0.430578,0.428713,0.427872,0.433682,0.434422,0.434562,0.437752,0.435249,0.422950,0.410732,0.406407,0.452583,0.379626,0.277829,0.513353,0.556054
-38,0,0.053960,0.074936,0.111523,0.157890,0.223272,0.290766,0.272896,0.253838,0.276770,0.301239,0.319259,0.328689,0.329552,0.331769,0.335088,0.335391,0.336842,0.340047,0.344403,0.349737,0.354563,0.358074,0.359739,0.363604,0.363247,0.365152,0.367202,0.370186,0.372871,0.375191,0.377467,0.380289,0.381659,0.381599,0.384288,0.385362,0.386890,0.387653,0.390363,0.392913,0.392446,0.393922,0.396952,0.397210,0.397869,0.398657,0.399479,0.401580,0.402089,0.404272,0.404439,0.406393,0.406425,0.405494,0.407616,0.407335,0.409725,0.410392,0.411719,0.412811,0.413355,0.412796,0.414329,0.413927,0.413432,0.409811,0.416602,0.414473,0.427124,0.420051,0.422902,0.419389,0.415324,0.420469,0.415630,0.419115,0.423596,0.426471,0.424511,0.423628,0.429319,0.430052,0.430302,0.434082,0.431349,0.419503,0.406947,0.402390,0.450093,0.376315,0.271773,0.513353,0.556054
-39,0,0.048466,0.068152,0.102838,0.147732,0.212978,0.281635,0.261697,0.245252,0.268277,0.292641,0.310480,0.319861,0.320874,0.323355,0.326781,0.327238,0.328827,0.332125,0.336579,0.341983,0.346903,0.350497,0.352269,0.356239,0.355978,0.357966,0.360115,0.363160,0.365934,0.368328,0.370662,0.373570,0.375007,0.375013,0.377775,0.378948,0.380499,0.381313,0.384102,0.386704,0.386324,0.387819,0.390955,0.391245,0.391940,0.392784,0.393654,0.395842,0.396359,0.398664,0.398806,0.400808,0.400900,0.400016,0.402158,0.401958,0.404339,0.405066,0.406427,0.407587,0.408174,0.407627,0.409197,0.408788,0.408349,0.405058,0.411674,0.409649,0.422399,0.415242,0.418082,0.414614,0.410862,0.415867,0.410935,0.414785,0.419159,0.422374,0.420321,0.419395,0.424968,0.425693,0.426052,0.430418,0.427457,0.416064,0.403173,0.398386,0.447606,0.373016,0.265801,0.513353,0.556054
-40,0,0.043506,0.061941,0.094757,0.138120,0.203034,0.272680,0.250799,0.236864,0.259951,0.284188,0.301834,0.311160,0.312319,0.315053,0.318581,0.319188,0.320910,0.324297,0.328843,0.334313,0.339321,0.342995,0.344871,0.348941,0.348775,0.350844,0.353088,0.356193,0.359052,0.361519,0.363908,0.366900,0.368401,0.368473,0.371306,0.372576,0.374150,0.375013,0.377878,0.380532,0.380239,0.381751,0.384991,0.385313,0.386043,0.386941,0.387859,0.390132,0.390658,0.393083,0.393200,0.395249,0.395400,0.394564,0.396725,0.396605,0.398975,0.399762,0.401156,0.402384,0.403014,0.402478,0.404085,0.403669,0.403286,0.400322,0.406764,0.404842,0.417687,0.410449,0.413279,0.409856,0.406415,0.411280,0.406255,0.410467,0.414735,0.418288,0.416142,0.415174,0.420628,0.421346,0.421813,0.426763,0.423573,0.412632,0.399410,0.394396,0.445122,0.369729,0.259913,0.513353,0.556054
-41,0,0.039032,0.056262,0.087249,0.129039,0.193441,0.263906,0.240207,0.228677,0.251795,0.275885,0.293327,0.302591,0.303889,0.306868,0.310492,0.311244,0.313094,0.316565,0.321199,0.326729,0.331821,0.335570,0.337547,0.341714,0.341641,0.343788,0.346125,0.349286,0.352228,0.354764,0.357208,0.360280,0.361845,0.361981,0.364883,0.366248,0.367843,0.368756,0.371695,0.374399,0.374190,0.375720,0.379061,0.379415,0.380179,0.381131,0.382095,0.384452,0.384987,0.387530,0.387622,0.389717,0.389926,0.389138,0.391317,0.391277,0.393636,0.394482,0.395908,0.397203,0.397875,0.397351,0.398993,0.398570,0.398244,0.395604,0.401872,0.400054,0.412991,0.405673,0.408492,0.405114,0.401983,0.406708,0.401593,0.406164,0.410324,0.414214,0.411975,0.410965,0.416300,0.417011,0.417586,0.423116,0.419700,0.409209,0.395659,0.390420,0.442640,0.366453,0.254111,0.513353,0.556054
-42,0,0.035002,0.051075,0.080283,0.120471,0.184196,0.255315,0.229925,0.220690,0.243810,0.267733,0.284962,0.294157,0.295590,0.298802,0.302517,0.303410,0.305384,0.308934,0.313649,0.319234,0.324406,0.328226,0.330300,0.334559,0.334577,0.336800,0.339226,0.342441,0.345464,0.348067,0.350563,0.353713,0.355340,0.355540,0.358507,0.359966,0.361581,0.362542,0.365553,0.368306,0.368181,0.369727,0.373167,0.373553,0.374349,0.375355,0.376365,0.378803,0.379347,0.382006,0.382073,0.384213,0.384480,0.383738,0.385935,0.385974,0.388322,0.389226,0.390684,0.392045,0.392759,0.392246,0.393923,0.393493,0.393222,0.390906,0.397000,0.395284,0.408310,0.400915,0.403722,0.400390,0.397567,0.402153,0.396948,0.401875,0.405928,0.410151,0.407820,0.406770,0.411985,0.412689,0.413371,0.419476,0.415836,0.405795,0.391921,0.386458,0.440161,0.363190,0.248395,0.513353,0.556054
-43,0,0.031374,0.046343,0.073828,0.112399,0.175297,0.246909,0.219956,0.212905,0.235999,0.259736,0.276742,0.285861,0.287423,0.290860,0.294660,0.295688,0.297781,0.301405,0.306197,0.311832,0.317077,0.320965,0.323133,0.327479,0.327587,0.329882,0.332396,0.335662,0.338761,0.341430,0.343975,0.347201,0.348888,0.349150,0.352181,0.353732,0.355366,0.356374,0.359454,0.362254,0.362212,0.363775,0.367310,0.367727,0.368556,0.369614,0.370669,0.373187,0.373739,0.376512,0.376555,0.378739,0.379062,0.378368,0.380581,0.380699,0.383034,0.383995,0.385484,0.386911,0.387666,0.387165,0.388876,0.388439,0.388224,0.386228,0.392148,0.390535,0.403646,0.396175,0.398970,0.395684,0.393168,0.397614,0.392322,0.397601,0.401547,0.406100,0.403679,0.402588,0.407684,0.408381,0.409168,0.415846,0.411982,0.402390,0.388195,0.382511,0.437685,0.359939,0.242765,0.513353,0.556054
-44,0,0.028111,0.042030,0.067854,0.104803,0.166740,0.238692,0.210301,0.205322,0.228362,0.251896,0.268670,0.277708,0.279392,0.283044,0.286923,0.288082,0.290288,0.293982,0.298845,0.304525,0.309838,0.313790,0.316048,0.320477,0.320673,0.323038,0.325635,0.328949,0.332123,0.334854,0.337447,0.340745,0.342491,0.342813,0.345907,0.347547,0.349200,0.350253,0.353401,0.356246,0.356286,0.357863,0.361492,0.361940,0.362801,0.363909,0.365009,0.367605,0.368165,0.371050,0.371069,0.373295,0.373675,0.373027,0.375257,0.375451,0.377774,0.378792,0.380311,0.381802,0.382598,0.382108,0.383853,0.383409,0.383249,0.381571,0.387318,0.385806,0.398999,0.391455,0.394237,0.390997,0.388786,0.393093,0.387716,0.393342,0.397182,0.402062,0.399551,0.398420,0.403396,0.404086,0.404978,0.412225,0.408140,0.398995,0.384482,0.378579,0.435213,0.356702,0.237223,0.513353,0.556054
-45,0,0.025179,0.038102,0.062331,0.097664,0.158520,0.230664,0.200961,0.197942,0.220901,0.244214,0.260748,0.269699,0.271501,0.275356,0.279308,0.280594,0.282908,0.286667,0.291595,0.297315,0.302691,0.306702,0.309048,0.313555,0.313836,0.316268,0.318946,0.322306,0.325550,0.328342,0.330981,0.334348,0.336150,0.336533,0.339686,0.341413,0.343083,0.344181,0.347394,0.350282,0.350403,0.351995,0.355715,0.356192,0.357085,0.358243,0.359386,0.362058,0.362625,0.365620,0.365616,0.367884,0.368319,0.367717,0.369962,0.370233,0.372543,0.373616,0.375165,0.376719,0.377554,0.377076,0.378854,0.378404,0.378298,0.376935,0.382509,0.381098,0.394370,0.386755,0.389524,0.386331,0.384421,0.388590,0.383129,0.389100,0.392832,0.398037,0.395438,0.394267,0.399124,0.399806,0.400803,0.408613,0.404308,0.395609,0.380782,0.374664,0.432743,0.353477,0.231768,0.513353,0.556054
-46,0,0.022546,0.034528,0.057230,0.090962,0.150632,0.222828,0.191934,0.190763,0.213617,0.236693,0.252980,0.261838,0.263750,0.267799,0.271819,0.273225,0.275642,0.279462,0.284450,0.290204,0.295638,0.299705,0.302134,0.306715,0.307080,0.309576,0.312331,0.315734,0.319046,0.321895,0.324577,0.328011,0.329868,0.330310,0.333520,0.335332,0.337018,0.338159,0.341436,0.344365,0.344566,0.346170,0.349979,0.350485,0.351409,0.352616,0.353801,0.356548,0.357122,0.360225,0.360197,0.362505,0.362995,0.362439,0.364698,0.365044,0.367341,0.368469,0.370047,0.371663,0.372538,0.372071,0.373881,0.373425,0.373372,0.372322,0.377723,0.376413,0.389760,0.382076,0.384832,0.381685,0.380076,0.384106,0.378563,0.384874,0.388500,0.394026,0.391339,0.390129,0.394866,0.395541,0.396641,0.405011,0.400488,0.392233,0.377096,0.370764,0.430277,0.350265,0.226402,0.513353,0.556054
-47,0,0.020182,0.031279,0.052523,0.084677,0.143070,0.215183,0.183221,0.183785,0.206508,0.229332,0.245366,0.254126,0.256144,0.260374,0.264456,0.265978,0.268493,0.272368,0.277411,0.283195,0.288682,0.292800,0.295308,0.299959,0.300405,0.302962,0.305791,0.309234,0.312611,0.315515,0.318239,0.321737,0.323647,0.324145,0.327410,0.329304,0.331007,0.332190,0.335527,0.338496,0.338775,0.340392,0.344287,0.344821,0.345775,0.347030,0.348256,0.351075,0.351657,0.354864,0.354813,0.357160,0.357704,0.357193,0.359466,0.359887,0.362170,0.363351,0.364958,0.366635,0.367548,0.367093,0.368934,0.368472,0.368472,0.367733,0.372961,0.371750,0.385170,0.377418,0.380161,0.377061,0.375749,0.379641,0.374018,0.380666,0.384186,0.390029,0.387256,0.386007,0.390625,0.391292,0.392495,0.401419,0.396680,0.388867,0.373425,0.366882,0.427814,0.347067,0.221124,0.513353,0.556054
-48,0,0.018061,0.028326,0.048183,0.078789,0.135827,0.207730,0.174817,0.177006,0.199577,0.222134,0.237908,0.246565,0.248682,0.253085,0.257223,0.258855,0.261463,0.265389,0.270481,0.276290,0.281824,0.285989,0.288573,0.293289,0.293813,0.296429,0.299329,0.302809,0.306248,0.309204,0.311967,0.315526,0.317487,0.318041,0.321358,0.323333,0.325050,0.326273,0.329669,0.332676,0.333031,0.334660,0.338639,0.339201,0.340184,0.341485,0.342752,0.345642,0.346230,0.349540,0.349466,0.351851,0.352448,0.351982,0.354268,0.354762,0.357030,0.358265,0.359899,0.361636,0.362587,0.362144,0.364015,0.363547,0.363600,0.363167,0.368224,0.367112,0.380600,0.372784,0.375512,0.372459,0.371442,0.375197,0.369495,0.376475,0.379889,0.386047,0.383188,0.381901,0.386400,0.387060,0.388364,0.397838,0.392885,0.385512,0.369768,0.363017,0.425355,0.343883,0.215935,0.513353,0.556054
-49,0,0.016160,0.025645,0.044185,0.073277,0.128896,0.200470,0.166720,0.170426,0.192821,0.215099,0.230607,0.239157,0.241367,0.245932,0.250120,0.251858,0.254553,0.258524,0.263661,0.269489,0.275065,0.279274,0.281930,0.286706,0.287307,0.289978,0.292945,0.296461,0.299957,0.302963,0.305763,0.309380,0.311390,0.311999,0.315365,0.317418,0.319149,0.320412,0.323864,0.326907,0.327337,0.328977,0.333036,0.333626,0.334636,0.335983,0.337289,0.340248,0.340843,0.344253,0.344157,0.346579,0.347227,0.346806,0.349104,0.349670,0.351924,0.353210,0.354871,0.356667,0.357655,0.357223,0.359124,0.358651,0.358755,0.358625,0.363512,0.362498,0.376051,0.368172,0.370886,0.367880,0.367156,0.370774,0.364996,0.372303,0.375611,0.382080,0.379137,0.377811,0.382192,0.382844,0.384249,0.394268,0.389102,0.382167,0.366126,0.359169,0.422900,0.340713,0.210834,0.513353,0.556054
-50,0,0.014456,0.023211,0.040505,0.068122,0.122268,0.193401,0.158926,0.164041,0.186241,0.208227,0.223465,0.231903,0.234201,0.238916,0.243149,0.244987,0.247764,0.251777,0.256952,0.262795,0.268409,0.272656,0.275381,0.280213,0.280888,0.283611,0.286642,0.290190,0.293741,0.296794,0.299629,0.303301,0.305358,0.306020,0.309433,0.311562,0.313305,0.314607,0.318112,0.321190,0.321694,0.323344,0.327480,0.328097,0.329135,0.330526,0.331870,0.334895,0.335496,0.339004,0.338886,0.341343,0.342043,0.341666,0.343975,0.344612,0.346851,0.348187,0.349874,0.351728,0.352753,0.352332,0.354263,0.353783,0.353939,0.354109,0.358826,0.357909,0.371524,0.363585,0.366283,0.363325,0.362890,0.366372,0.360519,0.368150,0.371353,0.378129,0.375102,0.373740,0.378001,0.378646,0.380150,0.390709,0.385333,0.378834,0.362499,0.355339,0.420448,0.337557,0.205823,0.513353,0.556054
-51,0,0.012929,0.021004,0.037119,0.063305,0.115936,0.186523,0.151430,0.157849,0.179836,0.201518,0.216482,0.224804,0.227183,0.232039,0.236311,0.238243,0.241098,0.245147,0.250355,0.256209,0.261855,0.266138,0.268927,0.273810,0.274556,0.277329,0.280421,0.283998,0.287601,0.290698,0.293566,0.297290,0.299392,0.300105,0.303564,0.305766,0.307520,0.308859,0.312416,0.315526,0.316102,0.317761,0.321972,0.322615,0.323679,0.325114,0.326495,0.329585,0.330192,0.333795,0.333655,0.336146,0.336897,0.336562,0.338882,0.339589,0.341812,0.343199,0.344911,0.346821,0.347881,0.347473,0.349431,0.348946,0.349152,0.349618,0.354166,0.353346,0.367020,0.359022,0.361705,0.358794,0.358646,0.361993,0.356067,0.364016,0.367114,0.374194,0.371085,0.369685,0.373829,0.374466,0.376069,0.387161,0.381577,0.375512,0.358887,0.351528,0.418000,0.334415,0.200900,0.513353,0.556054
